Date,Start time,End time,Client ID,Balance,Remaining,Scheduled Online,Status,Membership,Staff Alert,Yellow Alert,Unpaid Appointment,First Visit
2/21/2019,6:15 PM,7:15 PM,100001409,$0.00 ,2,No,Signed in,,,,No,No
2/21/2019,6:15 PM,7:15 PM,100001415,$0.00 ,4,Yes,Signed in,,,,No,No
2/21/2019,6:15 PM,7:15 PM,100001591,$0.00 ,0,No,Signed in,,,,No,Yes
2/21/2019,6:15 PM,7:15 PM,100001416,$0.00 ,4,No,Signed in,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100000953,$0.00 ,0,No,Signed in,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100001547,$0.00 ,0,No,Signed in,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100001547,$0.00 ,0,No,Signed in,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100000622,$0.00 ,0,No,Absent,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100000896,$0.00 ,2,No,Signed in,,,,No,Yes
2/21/2019,7:30 PM,9:00 PM,100001474,$0.00 ,0,No,Signed in,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100001574,$0.00 ,0,No,Signed in,,,,No,No
2/21/2019,7:30 PM,9:00 PM,100001527,$0.00 ,2,No,Signed in,,,,No,Yes
2/21/2019,7:30 PM,9:00 PM,100000831,$0.00 ,0,No,Signed in,,,,No,No
2/22/2019,7:00 AM,8:40 AM,100001509,$0.00 ,0,No,Completed,,,,No,Yes
2/22/2019,9:00 AM,10:30 AM,100000890,$0.00 ,0,No,Completed,,,,No,No
2/22/2019,9:00 AM,10:40 AM,100001406,$0.00 ,3,No,Completed,,,,No,No
2/22/2019,9:15 AM,10:30 AM,100000377,$0.00 ,13,No,Signed in,,,,No,No
2/22/2019,9:15 AM,10:30 AM,100000472,$0.00 ,6,No,Signed in,,,,No,No
2/22/2019,9:15 AM,10:30 AM,100000344,$0.00 ,2,No,Signed in,,,,No,No
2/22/2019,9:15 AM,10:30 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
2/22/2019,10:30 AM,11:30 AM,100000721,$0.00 ,0,Yes,Completed,,,,No,No
2/22/2019,10:45 AM,12:25 PM,100001105,$0.00 ,4,No,Completed,,,,No,No
2/22/2019,12:00 PM,12:45 PM,100001156,$0.00 ,8,No,Signed in,,,,No,No
2/22/2019,12:00 PM,12:45 PM,100001135,$0.00 ,17,No,Signed in,,,,No,No
2/22/2019,12:00 PM,12:45 PM,100000998,$0.00 ,10,No,Signed in,,,,No,No
2/22/2019,12:00 PM,12:45 PM,---,$0.00 ,---,No,,,,,No,No
2/22/2019,1:00 PM,3:00 PM,---,$0.00 ,---,No,,,,,No,No
2/22/2019,1:00 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
2/22/2019,1:30 PM,2:30 PM,100001497,$0.00 ,0,Yes,Completed,,,,No,No
2/22/2019,2:30 PM,4:00 PM,100000020,$0.00 ,4,No,Completed,,,,No,No
2/22/2019,2:30 PM,4:00 PM,100001144,$0.00 ,2,Yes,Completed,,,,No,No
2/22/2019,4:00 PM,5:00 PM,100001322,"($1,050.00)",0,No,Completed,,,,No,No
2/22/2019,5:00 PM,6:00 PM,100001532,$0.00 ,1,No,Completed,,,,No,No
2/22/2019,5:00 PM,6:15 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
2/22/2019,5:00 PM,6:15 PM,100000639,$0.00 ,8,No,Signed in,,,,No,No
2/22/2019,5:00 PM,6:15 PM,100000339,$0.00 ,995,No,Signed in,,,,No,No
2/22/2019,5:15 PM,6:25 PM,100001012,$0.00 ,0,Yes,Completed,,,,No,No
2/23/2019,8:15 AM,9:30 AM,---,$0.00 ,---,No,,,,,No,No
2/23/2019,9:00 AM,10:00 AM,100001593,$0.00 ,0,No,Signed in,,,,No,Yes
2/23/2019,9:00 AM,10:00 AM,100001455,$0.00 ,15,Yes,Signed in,,,,No,No
2/23/2019,10:30 AM,12:10 PM,100000178,$0.00 ,5,No,Completed,,,,No,No
2/23/2019,12:15 PM,2:00 PM,---,$0.00 ,---,No,,,,,No,No
2/23/2019,2:30 PM,4:00 PM,100001377,$0.00 ,0,No,Completed,,,,No,No
2/23/2019,4:30 PM,5:30 PM,100000513,$0.00 ,6,Yes,Signed in,,,,No,No
2/23/2019,4:30 PM,5:30 PM,100000514,$0.00 ,6,No,Signed in,,,,No,No
2/24/2019,8:30 AM,10:00 AM,---,$0.00 ,---,No,,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000513,$0.00 ,6,Yes,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000474,$0.00 ,9,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100001547,$0.00 ,0,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000084,$0.00 ,20,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100001548,$0.00 ,0,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000085,$0.00 ,5,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000998,$0.00 ,10,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000999,$0.00 ,10,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100000516,$0.00 ,9,No,Signed in,,,,No,No
2/24/2019,9:30 AM,10:45 AM,100001595,$0.00 ,0,No,Signed in,,,,No,Yes
2/24/2019,9:30 AM,10:45 AM,100000581,$0.00 ,4,No,Signed in,,,,No,No
2/24/2019,11:00 AM,12:00 PM,100000926,$0.00 ,3,No,Signed in,,,,No,No
2/24/2019,11:00 AM,12:00 PM,100000029,$0.00 ,7,No,Absent,,,,No,No
2/24/2019,11:00 AM,12:00 PM,100000084,$0.00 ,5,No,Signed in,,,,No,No
2/24/2019,11:00 AM,12:00 PM,100000516,$0.00 ,1,No,Signed in,,,,No,No
2/24/2019,11:00 AM,12:00 PM,100000088,$0.00 ,0,No,Absent,,,,No,No
2/24/2019,11:00 AM,12:30 PM,---,$0.00 ,---,No,,,,,No,No
2/24/2019,5:00 PM,6:00 PM,100001239,$0.00 ,0,Yes,Signed in,,,,No,No
2/24/2019,5:00 PM,6:00 PM,100000239,$0.00 ,0,Yes,Signed in,,,,No,No
2/24/2019,5:00 PM,6:00 PM,100000752,$0.00 ,0,Yes,Signed in,,,,No,No
2/24/2019,5:00 PM,6:00 PM,100000582,$0.00 ,1,No,Signed in,,,,No,No
2/25/2019,7:00 AM,9:30 AM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,9:00 AM,10:30 AM,100001358,$0.00 ,3,No,Completed,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100001586,$0.00 ,5,No,Signed in,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100000693,$0.00 ,2,No,Signed in,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100001491,$0.00 ,9,Yes,Signed in,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100000359,$0.00 ,4,No,Signed in,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100000318,$0.00 ,6,No,Signed in,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100000491,$0.00 ,1,No,Signed in,,,,No,No
2/25/2019,9:15 AM,10:30 AM,100000354,$0.00 ,9,No,Signed in,,,,No,No
2/25/2019,10:00 AM,11:10 AM,100001539,$0.00 ,0,Yes,Completed,,,,No,No
2/25/2019,10:45 AM,12:15 PM,100000425,$0.00 ,1,No,Completed,,,,No,No
2/25/2019,11:15 AM,12:55 PM,100001241,$0.00 ,3,No,Completed,,,,No,No
2/25/2019,12:30 PM,2:00 PM,100001359,$0.00 ,0,No,Completed,,,,No,No
2/25/2019,1:00 PM,2:00 PM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,1:00 PM,2:40 PM,100001174,$0.00 ,1,Yes,Completed,,,,No,No
2/25/2019,2:45 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,2:45 PM,4:30 PM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,3:30 PM,4:30 PM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,4:00 PM,5:00 PM,100001533,$0.00 ,0,No,Completed,,,,No,No
2/25/2019,5:00 PM,8:00 PM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,5:30 PM,7:00 PM,---,$0.00 ,---,No,,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100000027,$0.00 ,0,No,Signed in,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100001200,$0.00 ,2,No,Signed in,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100000309,$0.00 ,0,No,Signed in,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100000241,$0.00 ,6,No,Signed in,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100000241,$0.00 ,6,No,Signed in,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100001069,$0.00 ,5,Yes,Signed in,,,,No,No
2/25/2019,5:45 PM,6:45 PM,100001216,$0.00 ,0,Yes,Signed in,,,,No,No
2/26/2019,7:30 AM,8:40 AM,100001529,$0.00 ,0,No,Completed,,,,No,No
2/26/2019,7:45 AM,8:45 AM,100001158,$0.00 ,0,Yes,Completed,,,,No,No
2/26/2019,8:45 AM,9:45 AM,100001541,$0.00 ,1,No,Completed,,,,No,No
2/26/2019,8:45 AM,2:00 PM,---,$0.00 ,---,No,,,,,No,No
2/26/2019,9:00 AM,10:00 AM,100000446,$0.00 ,0,No,Signed in,,,,No,No
2/26/2019,9:45 AM,11:15 AM,100001599,$0.00 ,0,No,Completed,,,,No,Yes
2/26/2019,11:15 AM,12:15 PM,---,$0.00 ,---,No,,,,,No,No
2/26/2019,11:15 AM,1:00 PM,---,$0.00 ,---,No,,,,,No,No
2/26/2019,1:00 PM,2:30 PM,100001559,$0.00 ,0,No,Completed,,,,No,Yes
2/26/2019,1:00 PM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
2/26/2019,1:00 PM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
2/26/2019,2:00 PM,3:10 PM,100001500,$0.00 ,2,No,Completed,,,,No,No
2/26/2019,2:30 PM,4:00 PM,100000272,$0.00 ,0,No,Completed,,,,No,No
2/26/2019,3:30 PM,5:00 PM,100000692,$0.00 ,0,Yes,Completed,,,,No,No
2/26/2019,5:00 PM,6:00 PM,100000241,$0.00 ,14,No,Completed,,,,No,No
2/26/2019,6:15 PM,7:15 PM,100000926,$0.00 ,0,Yes,Signed in,,,,No,No
2/26/2019,6:15 PM,7:15 PM,100000126,$0.00 ,18,Yes,Signed in,,,,No,No
2/26/2019,6:15 PM,7:15 PM,100001349,$0.00 ,2,No,Signed in,,,,No,No
2/26/2019,7:30 PM,8:30 PM,100001111,$0.00 ,4,No,Signed in,,,,No,No
2/26/2019,7:30 PM,8:30 PM,100001604,$0.00 ,6,No,Signed in,,,,No,Yes
2/26/2019,7:30 PM,8:30 PM,100001604,$0.00 ,6,No,Signed in,,,,No,Yes
2/27/2019,9:00 AM,10:10 AM,100001069,$0.00 ,2,No,Completed,,,,No,No
2/27/2019,9:30 AM,10:30 AM,100001065,$0.00 ,2,No,Completed,,,,No,No
2/27/2019,10:15 AM,12:00 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,10:30 AM,12:00 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,10:45 AM,11:30 AM,100001532,$0.00 ,1,No,Completed,,,,No,No
2/27/2019,12:00 PM,12:45 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,12:00 PM,1:30 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,1:00 PM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,1:30 PM,2:40 PM,100000126,$0.00 ,1,Yes,Completed,,,,No,No
2/27/2019,2:00 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,2:30 PM,4:00 PM,100001406,$0.00 ,3,No,Completed,,,,No,No
2/27/2019,3:45 PM,5:25 PM,100001467,$0.00 ,2,No,Completed,,,,No,No
2/27/2019,4:00 PM,4:30 PM,100000159,$0.00 ,0,No,Completed,,,,No,No
2/27/2019,5:45 PM,6:45 PM,100001215,$0.00 ,6,No,Signed in,,,,No,No
2/27/2019,5:45 PM,6:45 PM,100001259,$0.00 ,1,No,Signed in,,,,No,No
2/27/2019,5:45 PM,6:45 PM,100001156,$0.00 ,8,No,Signed in,,,,No,No
2/27/2019,5:45 PM,6:45 PM,100000147,$0.00 ,998,No,Signed in,,,,No,No
2/27/2019,6:15 PM,9:00 PM,---,$0.00 ,---,No,,,,,No,No
2/27/2019,6:45 PM,8:00 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,7:45 AM,8:55 AM,100000195,($50.00),0,No,Completed,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100000513,$0.00 ,6,No,Signed in,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100000389,$0.00 ,9,No,Signed in,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100000390,$0.00 ,2,Yes,Signed in,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100001586,$0.00 ,5,No,Signed in,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100000514,$0.00 ,6,No,Signed in,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100000440,$0.00 ,5,No,Signed in,,,,No,No
2/28/2019,9:00 AM,10:15 AM,100000344,$0.00 ,2,No,Signed in,,,,No,No
2/28/2019,10:15 AM,12:00 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,11:45 AM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,12:00 PM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,1:15 PM,2:15 PM,100000282,$0.00 ,0,No,Completed,,,,No,No
2/28/2019,1:15 PM,4:30 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,2:00 PM,3:00 PM,100001501,$0.00 ,0,No,Completed,,,,No,No
2/28/2019,2:30 PM,4:00 PM,100001328,$0.00 ,2,No,Completed,,,,No,No
2/28/2019,2:30 PM,4:00 PM,100000789,$0.00 ,0,No,Completed,,,,No,No
2/28/2019,4:00 PM,5:00 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,4:15 PM,5:30 PM,100000923,$0.00 ,2,No,Signed in,,,,No,No
2/28/2019,4:15 PM,5:30 PM,100000126,$0.00 ,18,Yes,Signed in,,,,No,No
2/28/2019,4:15 PM,5:30 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,5:00 PM,8:00 PM,---,$0.00 ,---,No,,,,,No,No
2/28/2019,6:15 PM,7:15 PM,100000309,$0.00 ,0,No,Signed in,,,,No,No
2/28/2019,6:15 PM,7:15 PM,100001604,$0.00 ,6,No,Signed in,,,,No,No
2/28/2019,6:15 PM,7:15 PM,100001604,$0.00 ,6,No,Signed in,,,,No,No
2/28/2019,6:15 PM,7:15 PM,100001216,$0.00 ,0,Yes,Signed in,,,,No,No
2/28/2019,7:30 PM,9:00 PM,100001547,$0.00 ,0,No,Signed in,,,,No,No
2/28/2019,7:30 PM,9:00 PM,100001547,$0.00 ,0,No,Signed in,,,,No,No
2/28/2019,7:30 PM,9:00 PM,100000622,$0.00 ,0,No,Absent,,,,No,No
2/28/2019,7:30 PM,9:00 PM,100000896,$0.00 ,2,No,Absent,,,,No,No
2/28/2019,7:30 PM,9:00 PM,100001527,$0.00 ,2,No,Absent,,,,No,No
2/28/2019,7:30 PM,9:00 PM,100000831,$0.00 ,0,No,Signed in,,,,No,No
3/1/2019,7:00 AM,9:00 AM,100000265,$0.00 ,2,No,Completed,,,,No,No
3/1/2019,8:45 AM,10:00 AM,---,$0.00 ,---,No,,,,,No,No
3/1/2019,9:00 AM,10:40 AM,100000209,$0.00 ,4,No,Completed,,,,No,No
3/1/2019,9:15 AM,10:30 AM,100000472,$0.00 ,6,No,Signed in,,,,No,No
3/1/2019,9:15 AM,10:30 AM,100000332,$0.00 ,3,No,Signed in,,,,No,No
3/1/2019,9:15 AM,10:30 AM,100000332,$0.00 ,3,No,Signed in,,,,No,No
3/1/2019,9:15 AM,10:30 AM,100001409,$0.00 ,2,Yes,Signed in,,,,No,No
3/1/2019,9:15 AM,10:30 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
3/1/2019,10:00 AM,11:00 AM,100001525,$0.00 ,0,No,Completed,,,,No,Yes
3/1/2019,10:45 AM,12:25 PM,100000047,$0.00 ,4,Yes,Completed,,,,No,No
3/1/2019,11:00 AM,11:45 AM,100001520,$0.00 ,1,No,Completed,,,,No,No
3/1/2019,12:00 PM,12:45 PM,100000115,$0.00 ,7,No,Signed in,,,,No,No
3/1/2019,12:00 PM,12:45 PM,100000998,$0.00 ,10,No,Signed in,,,,No,No
3/1/2019,12:00 PM,12:45 PM,100000675,$0.00 ,996,No,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/1/2019,12:00 PM,12:45 PM,---,$0.00 ,---,No,,,,,No,No
3/1/2019,1:00 PM,2:00 PM,100000115,$0.00 ,0,No,Completed,,,,No,No
3/1/2019,1:00 PM,2:00 PM,100000789,$0.00 ,0,No,Completed,,,,No,No
3/1/2019,2:00 PM,3:00 PM,100001406,$0.00 ,1,No,Completed,,,,No,No
3/1/2019,3:00 PM,4:30 PM,100001356,$0.00 ,1,No,Completed,,,,No,No
3/1/2019,3:00 PM,4:40 PM,100001144,$0.00 ,2,No,Completed,,,,No,No
3/1/2019,3:00 PM,5:30 PM,---,$0.00 ,---,No,,,,,No,No
3/1/2019,4:00 PM,4:30 PM,100001533,$0.00 ,0,No,Completed,,,,No,No
3/1/2019,4:30 PM,5:00 PM,---,$0.00 ,---,No,,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100000377,$0.00 ,13,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100000339,$0.00 ,995,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100001426,$0.00 ,7,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:15 PM,100000420,$0.00 ,3,No,Signed in,,,,No,No
3/1/2019,5:00 PM,6:30 PM,100000904,$0.00 ,0,No,Completed,,,,No,No
3/2/2019,7:00 AM,8:45 AM,---,$0.00 ,---,No,,,,,No,No
3/2/2019,8:45 AM,9:45 AM,---,$0.00 ,---,No,,,,,No,No
3/2/2019,10:30 AM,12:00 PM,100000174,$0.00 ,5,No,Completed,,,,No,No
3/2/2019,12:15 PM,1:55 PM,100001038,$0.00 ,0,Yes,Completed,,,,No,No
3/2/2019,2:30 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
3/2/2019,4:30 PM,5:30 PM,100000752,$0.00 ,0,Yes,Signed in,,,,No,No
3/2/2019,4:30 PM,5:30 PM,100000940,$0.00 ,17,No,Signed in,,,,No,No
3/2/2019,4:30 PM,5:30 PM,100000088,$0.00 ,998,No,Signed in,,,,No,No
3/3/2019,8:00 AM,9:45 AM,---,$0.00 ,---,No,,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100000239,$0.00 ,0,Yes,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100000474,$0.00 ,9,No,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100001547,$0.00 ,0,No,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100001349,$0.00 ,2,No,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100001069,$0.00 ,5,Yes,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100000998,$0.00 ,10,No,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100000999,$0.00 ,10,No,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100000987,$0.00 ,9,No,Signed in,,,,No,No
3/3/2019,9:30 AM,10:45 AM,100000516,$0.00 ,9,No,Signed in,,,,No,No
3/3/2019,5:00 PM,6:00 PM,100001241,$0.00 ,0,Yes,Signed in,,,,No,No
3/3/2019,5:00 PM,6:00 PM,100001093,$0.00 ,14,No,Signed in,,,,No,No
3/4/2019,7:00 AM,8:00 AM,---,$0.00 ,---,No,,,,,No,No
3/4/2019,8:00 AM,9:10 AM,100000650,$0.00 ,14,No,Completed,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100001586,$0.00 ,5,No,Signed in,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100000693,$0.00 ,2,No,Signed in,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100001491,$0.00 ,9,Yes,Signed in,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100000839,$0.00 ,8,No,Signed in,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100000359,$0.00 ,4,No,Signed in,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100000318,$0.00 ,6,No,Signed in,,,,No,No
3/4/2019,9:15 AM,10:30 AM,100001614,$0.00 ,4,No,Signed in,,,,No,Yes
3/4/2019,10:00 AM,11:10 AM,100001597,$0.00 ,0,Yes,Completed,,,,No,Yes
3/4/2019,12:00 PM,1:30 PM,100000901,$0.00 ,0,No,Completed,,,,No,No
3/4/2019,2:00 PM,3:40 PM,100000113,$0.00 ,0,No,Completed,,,,No,No
3/4/2019,4:15 PM,5:30 PM,100000308,$0.00 ,19,No,Signed in,,,,No,No
3/4/2019,4:15 PM,5:30 PM,100001069,$0.00 ,5,Yes,Signed in,,,,No,No
3/4/2019,5:30 PM,7:00 PM,100001480,$0.00 ,3,No,Completed,,,,No,No
3/4/2019,5:30 PM,7:15 PM,---,$0.00 ,---,No,,,,,No,No
3/4/2019,5:45 PM,6:45 PM,100000712,$0.00 ,0,No,Signed in,,,,No,No
3/4/2019,5:45 PM,6:45 PM,100000241,$0.00 ,6,No,Signed in,,,,No,No
3/4/2019,5:45 PM,6:45 PM,100000241,$0.00 ,6,No,Signed in,,,,No,No
3/4/2019,5:45 PM,6:45 PM,100001380,$0.00 ,4,Yes,Signed in,,,,No,No
3/4/2019,6:00 PM,7:00 PM,100001520,$0.00 ,1,No,Completed,,,,No,No
3/4/2019,7:00 PM,9:00 PM,---,$0.00 ,---,No,,,,,No,No
3/4/2019,7:15 PM,8:00 PM,---,$0.00 ,---,No,,,,,No,No
3/5/2019,7:45 AM,9:30 AM,100000147,$0.00 ,0,No,Completed,,,,No,No
3/5/2019,8:00 AM,1:00 PM,---,$0.00 ,---,No,,,,,No,No
3/5/2019,9:00 AM,10:00 AM,100000389,$0.00 ,9,No,Signed in,,,,No,No
3/5/2019,9:00 AM,10:00 AM,100000390,$0.00 ,2,No,Signed in,,,,No,No
3/5/2019,9:00 AM,10:00 AM,100001586,$0.00 ,5,No,Signed in,,,,No,No
3/5/2019,9:00 AM,10:00 AM,100000446,$0.00 ,0,No,Signed in,,,,No,No
3/5/2019,9:00 AM,10:00 AM,100000693,$0.00 ,2,No,Signed in,,,,No,No
3/5/2019,11:00 AM,12:00 PM,100000258,$0.00 ,2,No,Completed,,,,No,No
3/5/2019,1:00 PM,2:30 PM,100001008,$0.00 ,1,No,Completed,,,,No,No
3/5/2019,2:30 PM,4:00 PM,100000819,$0.00 ,2,No,Completed,,,,No,No
3/5/2019,3:00 PM,5:00 PM,---,$0.00 ,---,No,,,,,No,No
3/5/2019,4:00 PM,5:15 PM,100001274,$0.00 ,0,No,Completed,,,,No,No
3/5/2019,6:15 PM,7:15 PM,100000926,$0.00 ,0,Yes,Signed in,,,,No,No
3/5/2019,6:15 PM,7:15 PM,100000126,$0.00 ,18,Yes,Signed in,,,,No,No
3/5/2019,6:15 PM,7:15 PM,100000583,$0.00 ,11,No,Signed in,,,,No,No
3/5/2019,6:15 PM,7:15 PM,100000583,$0.00 ,11,No,Signed in,,,,No,No
3/5/2019,6:15 PM,7:15 PM,100000663,$0.00 ,1,Yes,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/5/2019,6:15 PM,7:15 PM,100001434,$0.00 ,18,Yes,Signed in,,,,No,No
3/5/2019,7:30 PM,8:30 PM,100000663,$0.00 ,1,Yes,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/5/2019,7:30 PM,8:30 PM,100000870,$0.00 ,2,No,Signed in,,,,No,No
3/6/2019,7:00 AM,8:10 AM,100000843,$0.00 ,0,No,Completed,,,,No,No
3/6/2019,8:30 AM,9:30 AM,100001541,$0.00 ,1,No,Completed,,,,No,No
3/6/2019,9:00 AM,11:00 AM,100001468,$0.00 ,0,Yes,Completed,,,,No,No
3/6/2019,9:30 AM,10:30 AM,100001065,$0.00 ,2,No,Completed,,,,No,No
3/6/2019,10:30 AM,12:00 PM,---,$0.00 ,---,No,,,,,No,No
3/6/2019,10:45 AM,11:45 AM,100001029,$0.00 ,0,No,Completed,,,,No,Yes
3/6/2019,12:00 PM,12:45 PM,100001156,$0.00 ,8,No,Signed in,,,,No,No
3/6/2019,12:00 PM,12:45 PM,100000675,$0.00 ,996,No,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/6/2019,12:00 PM,12:45 PM,100000634,$0.00 ,2,Yes,Signed in,,,,No,No
3/6/2019,12:00 PM,12:45 PM,---,$0.00 ,---,No,,,,,No,No
3/6/2019,12:00 PM,1:15 PM,---,$0.00 ,---,No,,,,,No,No
3/6/2019,1:30 PM,3:00 PM,100000020,$0.00 ,4,No,Completed,,,,No,No
3/6/2019,2:00 PM,2:30 PM,100000115,$0.00 ,0,No,Completed,,,,No,No
3/6/2019,2:15 PM,3:15 PM,---,$0.00 ,---,No,,,,,No,No
3/6/2019,3:00 PM,4:00 PM,100000789,$0.00 ,0,No,Completed,,,,No,No
3/6/2019,3:00 PM,4:40 PM,100000122,$0.00 ,0,No,Completed,,,,No,No
3/6/2019,4:00 PM,5:30 PM,100000029,$0.00 ,0,No,Completed,,,,No,No
3/6/2019,4:15 PM,5:30 PM,100001409,$0.00 ,2,Yes,Signed in,,,,No,No
3/6/2019,4:15 PM,5:30 PM,100001612,$0.00 ,0,Yes,Signed in,,,,No,Yes
3/6/2019,4:15 PM,5:30 PM,100001613,$0.00 ,0,Yes,Signed in,,,,No,Yes
3/6/2019,4:45 PM,6:15 PM,100000725,$0.00 ,0,No,Completed,,,,No,No
3/6/2019,5:45 PM,6:45 PM,100001215,$0.00 ,6,Yes,Signed in,,,,No,No
3/6/2019,6:00 PM,7:00 PM,---,$0.00 ,---,No,,,,,No,No
3/6/2019,6:15 PM,9:00 PM,---,$0.00 ,---,No,,,,,No,No
3/7/2019,6:30 AM,7:30 AM,100001237,$0.00 ,3,Yes,Signed in,,,,No,No
3/7/2019,9:00 AM,10:15 AM,100001272,$0.00 ,8,No,Signed in,,,,No,No
3/7/2019,9:45 AM,11:25 AM,100000627,$0.00 ,0,No,Completed,Member with Practioners & Partners from 2/9/2018 12:00:00 AM to 9/30/2020 12:00:00 AM,,,No,No
3/7/2019,12:00 PM,3:15 PM,---,$0.00 ,---,No,,,,,No,No
3/7/2019,1:30 PM,2:30 PM,100001606,$0.00 ,1,Yes,Completed,,,,No,Yes
3/7/2019,2:00 PM,3:00 PM,100000789,$0.00 ,0,No,Completed,,,,No,No
3/7/2019,2:00 PM,4:30 PM,---,$0.00 ,---,No,,,,,No,No
